date,Close
2025-02-27,24.57
2025-02-28,23.8
2025-03-03,23.66
2025-03-04,23.52
2025-03-05,24.49
2025-03-06,25.28
2025-03-07,25.5
2025-03-10,24.43
2025-03-11,23.96
2025-03-12,23.93
2025-03-13,23.78
2025-03-17,23.56
2025-03-18,24.02
2025-03-19,24.0
2025-03-20,23.92
2025-03-21,24.05
2025-03-24,24.08
2025-03-25,23.85
2025-03-26,23.55
2025-03-27,23.46
2025-03-28,23.07
2025-04-01,23.63
2025-04-02,23.65
2025-04-03,24.25
2025-04-04,23.69
2025-04-07,22.9
2025-04-08,23.36
2025-04-09,23.36
2025-04-11,23.59
2025-04-15,24.19
2025-04-16,24.42
2025-04-17,25.01
2025-04-21,25.98
2025-04-22,26.41
2025-04-23,26.05
2025-04-24,26.06
2025-04-25,25.32
2025-04-28,25.57
2025-04-29,25.62
2025-04-30,25.47
2025-05-02,25.64
2025-05-05,25.45
2025-05-06,24.6
2025-05-07,24.67
2025-05-08,24.2
2025-05-09,24.32
2025-05-12,25.52
2025-05-13,26.45
2025-05-14,26.75
2025-05-15,27.75
2025-05-16,27.55
2025-05-19,28.77
2025-05-20,28.69
2025-05-21,28.64
2025-05-22,28.51
2025-05-23,28.78
2025-05-26,28.96
2025-05-27,28.96
2025-05-28,28.85
2025-05-29,28.33
2025-05-30,29.48
2025-06-02,29.64
2025-06-03,29.48
2025-06-04,29.28
2025-06-05,29.16
2025-06-06,29.15
2025-06-09,30.43
2025-06-10,30.74
2025-06-11,30.79
2025-06-12,29.85
2025-06-13,30.16
2025-06-16,29.79
2025-06-17,29.81
2025-06-18,29.63
2025-06-19,29.04
2025-06-20,29.22
2025-06-23,29.09
2025-06-24,29.88
2025-06-25,30.57
2025-06-26,29.88
2025-06-27,30.07
2025-06-30,30.79
2025-07-01,31.6
2025-07-02,31.04
2025-07-03,30.7
2025-07-04,30.68
2025-07-07,30.4
2025-07-08,30.1
2025-07-09,30.26
2025-07-10,30.05
2025-07-11,30.0
2025-07-14,30.19
2025-07-15,30.63
2025-07-16,30.85
2025-07-17,30.63
2025-07-18,29.85
2025-07-21,29.08
2025-07-22,29.29
2025-07-23,29.5
2025-07-24,29.88
2025-07-25,29.73
2025-07-28,29.6
2025-07-29,29.62
2025-07-30,30.17
